Size,Single Eval per Kernel,Double Eval per Kernel,Repeat,Dummy Time (ns),Compute Time In Order (ns),Compute Time Out of Order (ns)
8388608,0,64,64,0.10387236624956131,6.352462109178305,6.441760590299964
8388608,0,64,64,0.10390786454081535,6.343367151916027,6.360778771340847
8388608,0,64,64,0.10392402298748493,6.415372632443905,6.46577288210392
8388608,0,64,64,0.10411089845001698,6.391002420336008,6.437340050935745
8388608,0,64,64,0.10388663969933987,6.460427543148398,6.390593230724335
8388608,0,64,64,0.10414653830230236,6.428684109821916,6.427583025768399
8388608,0,64,64,0.10920918360352516,6.365603972226381,6.393382487818599
8388608,0,64,64,0.10389047488570213,6.393235446885228,6.446941386908293
8388608,0,64,64,0.10385483875870705,6.373909818008542,6.474343057721853
8388608,0,64,64,0.10407712310552597,6.34127371199429,6.392539702355862
8388608,0,64,64,0.10402274876832962,6.451739713549614,6.407423345372081
8388608,0,64,64,0.10385537892580032,6.3626070730388165,6.459070859476924
8388608,0,64,64,0.10395270213484764,6.399389136582613,6.44292632304132
8388608,0,64,64,0.10386628471314907,6.39220236055553,6.403406802564859
8388608,0,64,64,0.10422149859368801,6.383793896064162,6.382994066923857
8388608,0,64,64,0.10389587469398975,6.420372880995274,6.431101370602846
8388608,0,64,64,0.10387841239571571,6.430020801723003,6.472568469122052
8388608,0,64,64,0.10388870723545551,6.424492245540023,6.474538937211037
8388608,0,64,64,0.10385486669838428,6.425748383626342,6.47232124209404
8388608,0,64,64,0.10386606492102146,6.448821811005473,6.403289385139942
8388608,0,64,64,0.10386924631893635,6.378413626924157,6.351430283859372
8388608,0,64,64,0.10388957895338535,6.408502785488963,6.398014985024929
8388608,0,64,64,0.13321434520184994,6.406683897599578,6.438428184017539
8388608,0,64,64,0.10389313288033009,6.41825800947845,6.412995545193553
8388608,0,64,64,0.10410796664655209,6.438540309667587,6.375972710549831
8388608,0,64,64,0.10413265787065029,6.399368150159717,6.448536649346352
8388608,0,64,64,0.10385580360889435,6.436933187767863,6.435632914304733
8388608,0,64,64,0.1038799025118351,6.434804782271385,6.434277715161443
8388608,0,64,64,0.1038709506392479,6.45867982134223,6.4422640688717365
8388608,0,64,64,0.10386816412210464,6.412706043571234,6.463702987879515
8388608,0,64,64,0.10395788960158825,6.3821909707039595,6.430590944364667
8388608,0,64,64,0.10419690050184727,6.3216581624001265,6.32661515660584
8388608,0,64,64,0.10416558012366295,6.415580144152045,6.4579761028289795
8388608,0,64,64,0.10388071462512016,6.321113422513008,6.319272788241506
8388608,0,64,64,0.10388524644076824,6.28555952757597,6.301187397912145
8388608,0,64,64,0.10387205146253109,6.364244569092989,6.384311595931649
8388608,0,128,64,0.12140691094100475,15.089111033827066,12.790957624092698
8388608,0,128,64,0.1040661409497261,12.81217497587204,12.781571911647916
8388608,0,128,64,0.1039071436971426,12.746918853372335,12.76625244691968
8388608,0,128,64,0.16072066687047482,12.690964203327894,12.685790637508035
8388608,0,128,64,0.14049969427287579,12.742329591885209,12.69168689288199
8388608,0,128,64,0.1038740985095501,12.588125014677644,12.619351122528315
8388608,0,128,64,0.10394749417901039,12.588029323145747,12.569904951378703
8388608,0,128,64,0.1038819681853056,12.779588006436825,12.592916142195463
8388608,0,128,64,0.10388790816068649,12.623061325401068,12.585277754813433
8388608,0,128,64,0.10389076732099056,12.607571061700583,12.569612581282854
8388608,0,128,64,0.10390576347708702,12.612054999917746,12.62977472320199
8388608,0,128,64,0.10415568575263023,12.653223115950823,12.569890899583697
8388608,0,128,64,0.10412980429828167,12.629249041900039,12.575690379366279
8388608,0,128,64,0.10416344925761223,12.596279747784138,12.565589806064963
8388608,0,128,64,0.10413875058293343,12.58098240941763,12.577478108927608
8388608,0,128,64,0.1043397244066,12.660558285191655,12.657415611669421
8388608,0,128,64,0.10411707684397697,12.715508321300149,12.636091507971287
8388608,0,128,64,0.10396935231983662,12.716478426009417,12.711266908794641
8388608,0,128,64,0.10408630967140198,12.684868410229683,12.61676119826734
8388608,0,128,64,0.10387448221445084,12.709719536826015,12.82745118252933
8388608,0,128,64,0.10408123582601547,12.766864469274879,12.762401340529323
8388608,0,128,64,0.10387392714619637,12.801442414522171,12.756235852837563
8388608,0,128,64,0.10403048805892467,12.580392202362418,12.597817122936249
8388608,0,128,64,0.10387804545462132,12.772233149036765,12.624342979863286
8388608,0,128,64,0.15397690422832966,12.570999355986714,12.627403708174825
8388608,0,128,64,0.1040867455303669,12.685839606449008,12.61890510469675
8388608,0,128,64,0.16281415708363056,12.681849528104067,12.644605088979006
8388608,0,128,64,0.10388881713151932,12.678377490490675,12.6249581836164
8388608,0,128,64,0.10388432256877422,12.675737138837576,12.621121859177947
8388608,0,128,64,0.10387302748858929,12.7352298758924,12.78375412337482
8388608,0,128,64,0.10388459637761116,12.720585769042373,12.648353831842542
8388608,0,128,64,0.1399863138794899,12.690616274252534,12.634842587634921
8388608,0,128,64,0.1038690060377121,12.709494272246957,12.655563596636057
8388608,0,128,64,0.10410288907587528,12.579493885859847,12.5606904104352
8388608,0,128,64,0.10389203019440174,12.698015332221985,12.60671484656632
8388608,0,128,64,0.10402094013988972,12.704940663650632,12.649701435118914
8388608,0,128,64,0.14155156537890434,12.678007839247584,12.638830052688718
8388608,0,128,64,0.1039813831448555,12.637135844677687,12.62395391985774
8388608,0,128,64,0.10409378632903099,12.65256343409419,12.617396267130971
8388608,0,128,64,0.16122384555637836,12.677837548777461,12.779087100178003
8388608,0,128,64,0.10389387235045433,12.70281951315701,12.743166090920568
8388608,0,128,64,0.10390020534396172,12.773781884461641,12.628177212551236
8388608,0,128,64,0.12463364191353321,12.66234639659524,12.621457858011127
8388608,0,128,64,0.1041508037596941,12.697443131357431,12.618132403120399
8388608,0,128,64,0.10388105548918247,12.634534798562527,12.51674459129572
8388608,0,128,64,0.10396979004144669,12.676405115053058,12.629101440310478
8388608,0,128,64,0.10387454181909561,12.634460300207138,12.59574713371694
8388608,0,128,64,0.10412530042231083,12.703249026089907,12.753389401361346
8388608,0,128,64,0.10389386117458344,12.765324428677559,12.737417818978429
8388608,0,128,64,0.10391773283481598,12.719613140448928,12.688979376107454
8388608,0,128,64,0.10411337576806545,12.73763733357191,12.6730344183743
8388608,0,128,64,0.10409930907189846,12.74929915741086,12.70213926024735
8388608,0,128,64,0.10400806926190853,12.713482726365328,12.674878431484103
8388608,0,128,64,0.10389121808111668,12.708263453096151,12.623820636421442
8388608,0,128,64,0.10388986393809319,12.680485226213932,12.605421368032694
8388608,0,128,64,0.1040600873529911,12.565875189378858,12.509907299652696
8388608,0,128,64,0.10389597527682781,12.678162334486842,12.735258527100086
8388608,0,128,64,0.10420830734074116,12.508929077535868,12.50548823736608
8388608,0,128,64,0.10387616977095604,12.501570912078023,12.502310441806912
8388608,0,128,64,0.10388382151722908,12.618544157594442,12.558762548491359
8388608,64,0,64,0.10411873459815979,1.8224180936813354,1.8431568648666143
8388608,64,0,64,0.10408120602369308,1.8620586078613997,1.8193927146494389
8388608,64,0,64,0.10413176193833351,1.8348979447036982,1.8387604262679815
8388608,64,0,64,0.10413233190774918,1.8286908492445946,1.8366209920495749
8388608,64,0,64,0.10399273782968521,1.8300674390047789,1.835407130420208
8388608,64,0,64,0.12514697946608067,1.8286553248763084,1.841003155335784
8388608,64,0,64,0.10408024117350578,1.8335411045700312,1.8410585690289736
8388608,64,0,64,0.10393977724015713,1.8138986956328154,1.8594277948141098
8388608,64,0,64,0.10388389974832535,1.859558753669262,1.8198073171079159
8388608,64,0,64,0.10388339310884476,1.8314100001007318,1.8405558951199055
8388608,64,0,64,0.10395989380776882,1.8104975447058678,1.8385265674442053
8388608,64,0,64,0.10403507016599178,1.8165572602301836,1.82428970746696
8388608,64,0,64,0.10412639193236828,1.8335557151585817,1.8424096424132586
8388608,64,0,64,0.10395170748233795,1.854400921612978,1.8192257098853588
8388608,64,0,64,0.10398423857986927,1.8446804881095886,1.8190551232546568
8388608,64,0,64,0.10388259962201118,1.810767823830247,1.8570228349417448
8388608,64,0,64,0.10387797467410564,1.8519586063921452,1.8192404117435217
8388608,64,0,64,0.10399387404322624,1.8570087440311909,1.8194464538246393
8388608,64,0,64,0.1041495818644762,1.837669052183628,1.8414718676358461
8388608,64,0,64,0.10418065823614597,1.8110284209251404,1.8689110651612282
8388608,64,0,64,0.10386722534894943,1.8369787782430649,1.8429283294826746
8388608,64,0,64,0.10430640168488026,1.8326393738389015,1.8437903486192226
8388608,64,0,64,0.10386292636394501,1.8143305033445358,1.8199775610119104
8388608,64,0,64,0.10419249907135963,1.8109839744865894,1.833598604425788
8388608,64,0,64,0.12566757015883923,1.83370091766119,1.8413684777915478
8388608,64,0,64,0.1040494255721569,1.8112829569727182,1.8416036870330572
8388608,64,0,64,0.10387265495955944,1.8535738717764616,1.821844670921564
8388608,64,0,64,0.10392237082123756,1.7744590360671282,1.8036626745015383
8388608,64,0,64,0.10388367436826229,1.8501483760774136,1.8192547913640738
8388608,64,0,64,0.10386944003403187,1.8102976847440004,1.8366046976298094
8388608,64,0,64,0.10412452556192875,1.8607762940227985,1.8203040957450867
8388608,64,0,64,0.10388530790805817,1.864055885002017,1.819269323721528
8388608,64,0,64,0.10408045537769794,1.8115326073020697,1.8596898186951876
8388608,64,0,64,0.1038779765367508,1.8122735973447561,1.8210576232522726
8388608,64,0,64,0.10393935814499855,1.8448063228279352,1.819162331521511
8388608,64,0,64,0.12260591425001621,1.832512877881527,1.8378860391676426
8388608,64,0,64,0.14020322263240814,1.8202931638807058,1.8120416849851608
8388608,64,0,64,0.10433754697442055,1.8344689775258303,1.8412482738494873
8388608,64,0,64,0.1041154470294714,1.8357735108584166,1.8401634059846401
8388608,64,0,64,0.10395524464547634,1.8129765428602695,1.8656394723802805
8388608,64,0,64,0.10410871729254723,1.8112647216767073,1.8652442060410976
8388608,64,0,64,0.10394150950014591,1.810956159606576,1.8647778294980526
8388608,64,0,64,0.104092663154006,1.8111575692892075,1.8646856490522623
8388608,64,0,64,0.10410849004983902,1.8459886983036995,1.819464223459363
8388608,64,0,64,0.10415618866682053,1.7929023392498493,1.8195972070097923
8388608,64,0,64,0.1038960162550211,1.8107462339103222,1.8602999243885279
8388608,64,0,64,0.10394985787570477,1.833534948527813,1.8446082044392824
8388608,64,0,64,0.10412466898560524,1.8106694091111422,1.851523995399475
8388608,64,0,64,0.10387889482080936,1.8586942702531815,1.81917504966259
8388608,64,0,64,0.1039420161396265,1.8349760379642248,1.8436516765505075
8388608,64,0,64,0.14076773449778557,1.8605338726192713,1.8191981501877308
8388608,64,0,64,0.1039381381124258,1.8352748956531286,1.8439810406416655
8388608,64,0,64,0.10389530286192894,1.810874043032527,1.8605629075318575
8388608,64,0,64,0.10385053791105747,1.8470014967024326,1.8192226234823465
8388608,64,0,64,0.10394259355962276,1.8121724743396044,1.858617004007101
8388608,64,0,64,0.10388687252998352,1.8122357241809368,1.7975510396063328
8388608,64,0,64,0.10390366427600384,1.8461774811148643,1.8197195790708065
8388608,64,0,64,0.10394769720733166,1.8099695034325123,1.8007287438958883
8388608,64,0,64,0.1038624458014965,1.8163856584578753,1.8251753151416779
8388608,64,0,64,0.1038917824625969,1.8149848580360413,1.801090944558382
8388608,64,16,64,0.10394654795527458,3.357625972479582,4.0656005553901196
8388608,64,16,64,0.1041109561920166,3.2975489515811205,4.129407232627273
8388608,64,16,64,0.10405393317341805,3.35476734675467,4.06354820355773
8388608,64,16,64,0.10385043919086456,3.353403255343437,4.066835455596447
8388608,64,16,64,0.1039811335504055,3.322915291413665,4.033436801284552
8388608,64,16,64,0.10389096476137638,3.3293241672217846,4.016126798465848
8388608,64,16,64,0.10412458144128323,3.35584600828588,4.065993340685964
8388608,64,16,64,0.10415077209472656,3.352927168831229,4.041363937780261
8388608,64,16,64,0.10385306365787983,3.331732001155615,4.043087612837553
8388608,64,16,64,0.10407787747681141,3.3530256748199463,4.064738972112536
8388608,64,16,64,0.10413276217877865,3.3284535109996796,4.0403095576912165
8388608,64,16,64,0.10389570519328117,3.3242796286940575,4.030789682641625
8388608,64,16,64,0.10426262952387333,3.350916840136051,4.035613706335425
8388608,64,16,64,0.10387112759053707,3.3547097872942686,4.064289411529899
8388608,64,16,64,0.10412752442061901,3.2915891464799643,4.056693462654948
8388608,64,16,64,0.10395187884569168,3.351792896166444,4.062642449513078
8388608,64,16,64,0.10400187782943249,3.348552718758583,4.060777237638831
8388608,64,16,64,0.10409766808152199,3.3524006996303797,4.125366663560271
8388608,64,16,64,0.10422216914594173,3.3586483895778656,4.067817552015185
8388608,64,16,64,0.10433072224259377,3.3597931265830994,4.071704402565956
8388608,64,16,64,0.10426013357937336,3.358361527323723,4.069657547399402
8388608,64,16,64,0.1042152363806963,3.353865932673216,4.063918128609657
8388608,64,16,64,0.10389303974807262,3.3132532630115747,4.024672897532582
8388608,64,16,64,0.10397921688854694,3.3255295511335135,4.036664644256234
8388608,64,16,64,0.10429341532289982,3.3583169542253017,4.0672308672219515
8388608,64,16,64,0.10393255576491356,3.356048870831728,4.06774977222085
8388608,64,16,64,0.10393988713622093,3.294506484642625,4.130294885486364
8388608,64,16,64,0.10412724129855633,3.347810549661517,4.0566107872873545
8388608,64,16,64,0.10451919212937355,3.3336906917393208,4.081480111926794
8388608,64,16,64,0.10418298654258251,3.355290336534381,4.065168472006917
8388608,64,16,64,0.10399793647229671,3.359659058973193,4.069382214918733
8388608,64,16,64,0.10388240776956081,3.359983343631029,4.067821694537997
8388608,64,16,64,0.1041596494615078,3.348519677296281,4.062994772568345
8388608,64,16,64,0.10438214242458344,3.294738106429577,4.0439811907708645
8388608,64,16,64,0.10384957864880562,3.287955602630973,4.107464773580432
8388608,64,16,64,0.10410801693797112,3.3483470547944307,4.059156818315387
8388608,64,16,64,0.10386950336396694,3.34355622343719,4.05198566429317
8388608,64,16,64,0.10388059355318546,3.3522994481027126,4.0618768110871315
8388608,64,16,64,0.10388836450874805,3.355089072138071,4.065790556371212
8388608,64,16,64,0.10389086976647377,3.3232216835021973,4.069783769547939
8388608,64,16,64,0.10412055812776089,3.3235028255730867,4.109277851879597
8388608,64,16,64,0.10430245660245419,3.3578951694071293,4.071704993024468
8388608,64,16,64,0.10425674170255661,3.351001614704728,4.066244030371308
8388608,64,16,64,0.10419956967234612,3.3464339673519135,4.05777951516211
8388608,64,16,64,0.10394334606826305,3.3111334703862667,4.020992593839765
8388608,64,16,64,0.1041371040046215,3.3485197443515062,4.085579441860318
8388608,64,16,64,0.10389166697859764,3.3494741320610046,4.080686394125223
8388608,64,16,64,0.10398835502564907,3.3422001097351313,4.054655337706208
8388608,64,16,64,0.1039591133594513,3.3582705687731504,4.068791633471847
8388608,64,16,64,0.10389484465122223,3.3577990997582674,4.069563584402204
8388608,64,16,64,0.1284158043563366,3.3342754170298576,4.093245362862945
8388608,64,16,64,0.10413550212979317,3.3605097457766533,4.068906707689166
8388608,64,16,64,0.10395385324954987,3.31691381521523,4.099589517340064
8388608,64,16,64,0.10385908000171185,3.346563780680299,4.054785437881947
8388608,64,16,64,0.10394955985248089,3.3478738721460104,4.057048251852393
8388608,64,16,64,0.10385322198271751,3.288693208247423,3.989354396238923
8388608,64,16,64,0.10391567274928093,3.3213048949837685,4.055730603635311
8388608,64,16,64,0.10393224284052849,3.253747394308448,4.038438837975264
8388608,64,16,64,0.10391140356659889,3.2787935379892588,4.033259995281696
8388608,64,16,64,0.10411504656076431,3.3742846623063087,4.104508304968476
8388608,64,32,64,0.10418426431715488,4.918156573548913,6.375513045117259
8388608,64,32,64,0.10389158315956593,4.895994301885366,6.4101122710853815
8388608,64,32,64,0.10600682720541954,4.857678271830082,6.42103529535234
8388608,64,32,64,0.1041501872241497,4.873637918382883,6.394548738375306
8388608,64,32,64,0.14039813354611397,4.823120962828398,6.361867621541023
8388608,64,32,64,0.10391693748533726,4.8880908619612455,6.375856949016452
8388608,64,32,64,0.10405188240110874,4.939103454351425,6.342032225802541
8388608,64,32,64,0.10389289073646069,4.88499166816473,6.37281246483326
8388608,64,32,64,0.10387859307229519,4.872326189652085,6.339271552860737
8388608,64,32,64,0.10390932112932205,4.873490381985903,6.368598295375705
8388608,64,32,64,0.1038681622594595,4.863858746364713,6.335076246410608
8388608,64,32,64,0.12714938446879387,4.82136101461947,6.349563868716359
8388608,64,32,64,0.10427356883883476,4.811174400150776,6.369765127077699
8388608,64,32,64,0.10402854532003403,4.890833733603358,6.382075816392899
8388608,64,32,64,0.1038941778242588,4.8842988181859255,6.399004148319364
8388608,64,32,64,0.10411830060184002,4.92854112945497,6.339412292465568
8388608,64,32,64,0.1400841288268566,4.8518572598695755,6.40015197917819
8388608,64,32,64,0.10387982614338398,4.890497563406825,6.382619068026543
8388608,64,32,64,0.10386253334581852,4.859738748520613,6.431406695395708
8388608,64,32,64,0.10411718301475048,4.921014506369829,6.360724350437522
8388608,64,32,64,0.10410812683403492,4.884746393188834,6.343120142817497
8388608,64,32,64,0.10395237803459167,4.877787362784147,6.397847101092339
8388608,64,32,64,0.10418912209570408,4.850774105638266,6.299103258177638
