Size (B),Block Size (B),Write Chn,Read Chn,Local Buffer Size (B),Time (ns),Inst,Cycle,Cache Ref,Cache Miss,Pipe RW,Pipe Stall,Pipe Sync
4194304,262144,4,12,0,2.03861,9.5524,9.36008,0.145143,0.000461903,1.52588e-5,1.52528e-5,0.000318806
4194304,262144,4,12,32768,2.03923,9.63176,9.3629,0.154989,0.000370499,1.52588e-5,1.52525e-5,0.000317977
4194304,262144,6,2,0,1.02819,13.3761,4.72004,0.145128,0.00402997,1.52588e-5,1.74794e-10,7.69092e-9
4194304,262144,6,2,32768,1.029,13.3762,4.72436,0.145373,0.00348979,1.52588e-5,1.74794e-10,7.51613e-9
4194304,262144,8,8,0,1.36775,17.3761,6.27903,0.144957,0.00372456,1.52588e-5,2.32831e-10,1.00117e-8
4194304,262144,8,8,32768,1.3676,17.3764,6.2774,0.145243,0.00457435,1.52588e-5,2.79397e-9,3.95812e-8
4194304,262144,12,4,0,2.04004,25.3762,9.3637,0.145219,0.00781994,1.52588e-5,3.50616e-10,1.47259e-8
4194304,262144,12,4,32768,2.04402,25.3768,9.3856,0.145247,0.00657394,1.52588e-5,3.50616e-10,1.57777e-8
4194304,524288,1,3,0,0.517944,3.41878,2.37806,0.139995,0.00028405,7.62939e-6,7.62686e-6,0.000134115
4194304,524288,1,3,32768,0.527678,3.45914,2.42092,0.148593,0.000920086,7.62939e-6,7.62328e-6,0.000133666
4194304,524288,2,2,0,0.359282,5.37563,1.64875,0.142488,0.00116559,7.62939e-6,4.54602e-8,3.67349e-7
4194304,524288,2,2,32768,0.357588,5.37615,1.64182,0.142626,0.000956681,7.62939e-6,6.0827e-8,5.3813e-7
4194304,524288,2,6,0,1.02385,5.46293,4.70039,0.142499,0.00073995,7.62939e-6,7.62765e-6,0.000159046
4194304,524288,2,6,32768,1.02334,5.50249,4.6953,0.150777,0.000660675,7.62939e-6,7.6231e-6,0.000158543
4194304,524288,3,1,0,0.524483,7.3756,2.40795,0.144328,0.00115665,7.62939e-6,8.73968e-11,3.93286e-9
4194304,524288,3,1,32768,0.524745,7.37562,2.40893,0.144476,0.00132863,7.62939e-6,8.73968e-11,3.75806e-9
4194304,524288,4,4,0,0.693027,9.37557,3.18197,0.144754,0.00184945,7.62939e-6,1.16415e-10,5.00586e-9
4194304,524288,4,4,32768,0.697064,9.37632,3.19941,0.144789,0.00284785,7.62939e-6,7.13626e-8,5.96745e-7
4194304,524288,4,12,0,2.0408,9.5501,9.3663,0.144712,0.0017226,7.62939e-6,7.62624e-6,0.000183095
4194304,524288,4,12,32768,2.04411,9.58991,9.38249,0.153016,0.00219005,7.62939e-6,7.62308e-6,0.000182865
4194304,524288,6,2,0,1.02905,13.3757,4.72431,0.144879,0.00473395,7.62939e-6,1.74794e-10,7.51613e-9
4194304,524288,6,2,32768,1.0949,13.3758,5.02226,0.145098,0.0142839,7.62939e-6,1.74794e-10,7.51613e-9
4194304,524288,8,8,0,1.37061,17.3758,6.29243,0.14455,0.00457566,7.62939e-6,1.60653e-8,1.89757e-7
4194304,524288,8,8,32768,1.37153,17.3765,6.29658,0.144731,0.0054708,7.62939e-6,6.28643e-8,6.34231e-7
4194304,524288,12,4,0,2.04934,25.3762,9.40921,0.144893,0.00661861,7.62939e-6,3.50616e-10,1.57777e-8
4194304,524288,12,4,32768,2.03848,25.3759,9.36094,0.144957,0.00548787,7.62939e-6,3.50616e-10,1.47259e-8
