Size,Eval per Kernel,Repeat,Out of order,Dummy Time (ns),Compute Time (ns),Native Compute Time (ns)
2048,4,256,0,10.545793533325195,13.002330780029297,13.235485076904297
2048,4,256,1,7.133918762207031,9.069169998168945,8.727657318115234
2048,8,64,0,10.984123229980469,13.293388366699219,13.860908508300781
2048,8,64,1,7.15228271484375,10.43817138671875,10.131797790527344
2048,8,128,0,10.582515716552734,13.010822296142578,13.239021301269531
2048,8,128,1,6.9648284912109375,10.873054504394531,9.430465698242188
2048,8,256,0,10.46759033203125,12.865999221801758,13.056808471679688
2048,8,256,1,7.120208740234375,9.602027893066406,9.14900016784668
4096,1,32,0,5.346588134765625,6.567893981933594,6.6153106689453125
4096,1,32,1,3.9205551147460938,5.643211364746094,4.845085144042969
4096,1,64,0,5.369838714599609,6.684055328369141,6.866035461425781
4096,1,64,1,3.6585922241210938,5.123950958251953,5.151706695556641
4096,1,128,0,5.331666946411133,6.542196273803711,6.75053596496582
4096,1,128,1,3.5157833099365234,4.823675155639648,4.733425140380859
4096,2,32,0,5.407073974609375,6.518760681152344,6.7274017333984375
4096,2,32,1,3.8042755126953125,4.810844421386719,4.836265563964844
4096,2,64,0,5.370288848876953,6.701545715332031,6.575538635253906
4096,2,64,1,3.7997703552246094,5.172126770019531,4.639530181884766
4096,2,128,0,5.321407318115234,6.50560188293457,6.675849914550781
4096,2,128,1,3.541015625,4.938751220703125,4.601203918457031
4096,4,32,0,5.55926513671875,6.6863250732421875,6.948524475097656
4096,4,32,1,3.8412857055664062,4.9822998046875,5.84881591796875
4096,4,64,0,5.392475128173828,6.6125640869140625,6.630210876464844
4096,4,64,1,3.751331329345703,51.060447692871094,71.16003799438477
4096,4,128,0,8.837432861328125,10.598051071166992,10.320701599121094
4096,4,128,1,3.5472564697265625,5.118186950683594,4.876394271850586
4096,8,32,0,5.5645904541015625,6.700828552246094,6.836524963378906
4096,8,32,1,3.8624267578125,5.32183837890625,5.867591857910156
4096,8,64,0,5.378265380859375,6.632804870605469,6.416740417480469
4096,8,64,1,3.641063690185547,5.659385681152344,5.224605560302734
4096,8,128,0,5.289373397827148,6.483396530151367,6.500434875488281
4096,8,128,1,3.5337085723876953,5.458713531494141,4.796474456787109
8192,1,16,0,2.7839889526367188,3.3759918212890625,3.3647079467773438
8192,1,16,1,2.1878662109375,2.7992706298828125,2.5581512451171875
8192,1,32,0,2.7246856689453125,3.2545013427734375,3.266876220703125
8192,1,32,1,2.0060806274414062,2.57342529296875,2.810253143310547
8192,1,64,0,4.455633163452148,5.272178649902344,5.223905563354492
8192,1,64,1,1.8740673065185547,2.7138404846191406,2.4021568298339844
8192,2,16,0,2.8670883178710938,3.3790206909179688,3.3581314086914062
8192,2,16,1,2.1782073974609375,2.7253952026367188,2.5709075927734375
8192,2,32,0,2.7210922241210938,3.3065414428710938,3.3033218383789062
8192,2,32,1,1.9626045227050781,2.6127395629882812,2.7159194946289062
8192,2,64,0,3.2443923950195312,4.011907577514648,4.146610260009766
8192,2,64,1,1.8727550506591797,2.7538490295410156,2.385814666748047
8192,4,16,0,2.880157470703125,3.5258865356445312,3.3776779174804688
8192,4,16,1,2.2884750366210938,2.892730712890625,2.618743896484375
8192,4,32,0,3.2253341674804688,3.9595298767089844,4.158969879150391
8192,4,32,1,1.9551811218261719,3.213848114013672,2.538116455078125
8192,4,64,0,2.720245361328125,3.330333709716797,3.2300548553466797
8192,4,64,1,1.8749885559082031,2.959747314453125,2.4298648834228516
8192,8,16,0,2.9365997314453125,3.4407882690429688,3.3986892700195312
8192,8,16,1,2.26025390625,3.2606048583984375,2.6889572143554688
8192,8,32,0,2.7310867309570312,3.2454986572265625,3.4683761596679688
8192,8,32,1,2.0073585510253906,3.0955810546875,3.015331268310547
8192,8,64,0,2.749866485595703,3.393331527709961,3.3374786376953125
8192,8,64,1,1.867940902709961,3.382383346557617,2.7574634552001953
16384,1,8,0,1.9311065673828125,2.0787429809570312,1.9068832397460938
16384,1,8,1,1.3516693115234375,1.5989227294921875,1.48651123046875
16384,1,16,0,1.4822959899902344,1.7521858215332031,1.6976470947265625
16384,1,16,1,1.140777587890625,1.4691047668457031,1.3662452697753906
16384,1,32,0,1.9875679016113281,2.4537601470947266,2.6314773559570312
16384,1,32,1,1.040292739868164,1.3753471374511719,1.5442466735839844
16384,2,8,0,1.5716629028320312,1.692138671875,1.8148880004882812
16384,2,8,1,1.3131484985351562,1.6852951049804688,1.4969940185546875
16384,2,16,0,1.4461746215820312,1.6955375671386719,1.6891822814941406
16384,2,16,1,1.1331825256347656,1.5465812683105469,1.3628578186035156
16384,2,32,0,1.3797569274902344,1.6507129669189453,1.6638469696044922
