Size (B),Block Size (B),Write Chn,Read Chn,Local Buffer Size (B),Time (ns),Inst,Cycle,Cache Ref,Cache Miss,Pipe RW,Pipe Stall,Pipe Sync
4194304,262144,2,6,32768,0.64688,2.7139,2.55211,0.0628564,7.07914e-8,1.52588e-5,1.5257e-5,0.000223799
4194304,262144,3,1,0,0.332466,3.62583,1.28522,0.0627748,8.56052e-8,1.52588e-5,4.36984e-11,1.87903e-9
4194304,262144,3,1,32768,0.327262,3.62603,1.29087,0.062806,1.20131e-6,1.52588e-5,4.36984e-11,1.87903e-9
4194304,262144,4,4,0,0.43123,4.62585,1.70147,0.0628083,3.47034e-7,1.52588e-5,5.82077e-11,2.50293e-9
4194304,262144,4,4,32768,0.430646,4.62605,1.69905,0.0627478,1.57335e-7,1.52588e-5,5.82077e-11,2.50293e-9
4194304,262144,4,12,0,1.26595,4.72156,4.9948,0.0628144,6.19187e-7,1.52588e-5,1.52548e-5,0.000275235
4194304,262144,4,12,32768,1.26754,4.76061,5.00018,0.0628826,1.77061e-7,1.52588e-5,1.52548e-5,0.0002735
4194304,262144,6,2,0,0.640319,6.6259,2.52652,0.0627832,2.70668e-7,1.52588e-5,8.73968e-11,3.75806e-9
4194304,262144,6,2,32768,0.640143,6.6261,2.52587,0.0627391,6.3756e-7,1.52588e-5,8.73968e-11,3.75806e-9
4194304,262144,8,8,0,0.847835,8.62594,3.34493,0.0626411,3.90923e-7,1.52588e-5,1.16415e-10,5.00586e-9
4194304,262144,8,8,32768,0.849805,8.62614,3.35309,0.0627635,4.2445e-7,1.52588e-5,1.16415e-10,5.00586e-9
4194304,262144,12,4,0,1.26719,12.626,4.99978,0.0626602,4.76136e-7,1.52588e-5,1.75308e-10,7.53823e-9
4194304,262144,12,4,32768,1.27132,12.6262,4.99615,0.0627468,5.3802e-7,1.52588e-5,1.75308e-10,7.53823e-9
4194304,524288,1,3,0,0.334395,1.63893,1.31945,0.0626396,1.89782e-7,7.62939e-6,7.62874e-6,9.23986e-5
4194304,524288,1,3,32768,0.334705,1.65881,1.32073,0.0626677,9.54373e-8,7.62939e-6,7.6287e-6,8.99236e-5
4194304,524288,2,2,0,0.222555,2.62543,0.878111,0.0626317,2.31792e-6,7.62939e-6,2.91038e-11,1.25146e-9
4194304,524288,2,2,32768,0.222946,2.62553,0.879642,0.0626502,6.14382e-8,7.62939e-6,2.91038e-11,1.25146e-9
4194304,524288,2,6,0,0.644219,2.67363,2.54211,0.062725,1.04876e-7,7.62939e-6,7.6287e-6,0.0001379
4194304,524288,2,6,32768,0.671317,2.69596,2.64796,0.0626471,6.65789e-7,7.62939e-6,7.62852e-6,0.000138971
4194304,524288,3,1,0,0.326789,3.62545,1.28938,0.0626516,1.15792e-6,7.62939e-6,4.36984e-11,1.87903e-9
4194304,524288,3,1,32768,0.326822,3.62555,1.28964,0.0626596,3.57278e-7,7.62939e-6,4.36984e-11,1.87903e-9
4194304,524288,4,4,0,0.430522,4.62547,1.6987,0.0626836,1.40921e-7,7.62939e-6,5.82077e-11,2.50293e-9
4194304,524288,4,4,32768,0.429622,4.62557,1.69462,0.0626767,4.86383e-7,7.62939e-6,5.82077e-11,2.50293e-9
4194304,524288,4,12,0,1.27251,4.72023,5.01927,0.0626779,2.12718e-6,7.62939e-6,7.62747e-6,0.000161835
4194304,524288,4,12,32768,1.26315,4.7388,4.98414,0.0627657,1.07236e-6,7.62939e-6,7.62729e-6,0.000160655
4194304,524288,6,2,0,0.637683,6.62552,2.51583,0.0626833,7.14557e-7,7.62939e-6,8.73968e-11,3.75806e-9
4194304,524288,6,2,32768,0.641923,6.62562,2.51628,0.0626102,1.59831e-6,7.62939e-6,8.73968e-11,3.75806e-9
4194304,524288,8,8,0,0.848901,8.62556,3.34923,0.0626402,3.78466e-7,7.62939e-6,1.16415e-10,5.00586e-9
4194304,524288,8,8,32768,0.845569,8.62586,3.33621,0.0626541,1.02946e-6,7.62939e-6,1.16415e-10,5.00586e-9
4194304,524288,12,4,0,1.27405,12.6257,4.99948,0.0626412,1.64e-6,7.62939e-6,1.75308e-10,7.53823e-9
4194304,524288,12,4,32768,1.26856,12.6258,5.00338,0.0626543,6.08861e-6,7.62939e-6,1.75308e-10,7.53823e-9
